Dam_ID,start,end,duration,cumulative_intensity,mean_intensity,max_intensity,drought_id
1762,2000-12-08,2000-12-12,5,4.685,1177.471,1176.727,134
1762,2002-07-25,2002-07-29,5,57.504,1472.273,1463.319,144
1762,2002-07-31,2002-09-09,41,695.235,1374.689,1303.827,146
1762,2002-09-11,2002-09-23,13,130.555,1273.309,1261.379,148
1762,2005-07-10,2005-07-29,20,185.287,1494.83,1475.796,154
1762,2007-08-22,2007-10-07,47,1314.628,1267.834,1211.004,168
1762,2007-11-02,2007-12-12,41,308.788,1170.877,1165.033,170
1762,2008-11-02,2008-12-13,42,1296.191,1147.546,1129.191,178
1762,2012-06-26,2012-07-14,19,311.046,1524.224,1509.339,180
1762,2016-04-22,2016-06-09,49,629.679,1560.126,1535.737,182
1762,2016-06-12,2016-06-16,5,25.742,1572.969,1569.647,184
1762,2016-06-18,2016-06-23,6,19.17,1566.332,1563.677,186
1776,1980-12-21,1981-02-23,65,351.72,39.202,34.418,2
1776,1981-07-17,1981-12-29,166,1183.426,36.484,34.349,6
1776,1982-09-17,1982-11-04,49,269.392,37.785,34.584,8
1776,1985-06-25,1985-07-27,33,71.036,42.306,40.58,10
1776,1985-09-24,1985-10-03,10,9.586,42.321,41.33,12
1776,1985-10-13,1985-10-31,19,18.25,42.311,41.497,14
1776,1986-07-10,1986-09-01,54,124.023,41.679,39.397,16
1776,1986-10-05,1986-11-06,33,33.773,42.255,40.747,18
1776,1988-06-04,1988-09-10,99,282.87,41.369,39.031,20
1776,2002-09-06,2002-09-16,11,6.958,42.788,42.079,26
1776,2006-12-15,2006-12-21,7,2.485,43.592,43.511,30
1776,2007-09-08,2007-09-13,6,2.255,43.042,42.596,36
1776,2007-09-27,2007-10-24,28,40.613,41.811,40.78,38
1776,2010-04-01,2010-04-07,7,1.005,45.433,45.308,44
1776,2010-04-15,2010-04-19,5,0.684,45.45,45.374,48
1776,2010-09-17,2010-09-26,10,5.468,42.772,42.324,60
1776,2010-10-18,2010-10-27,10,7.747,42.493,41.893,62
1776,2011-08-03,2011-09-05,34,64.996,41.814,39.548,68
1776,2012-11-18,2012-12-24,37,22.847,43.149,42.511,72
1776,2013-03-17,2013-03-23,7,2.26,45.167,44.97,74
1776,2013-03-26,2013-03-30,5,1.122,45.328,45.259,76
1776,2015-04-24,2015-04-29,6,0.754,45.437,45.308,108
1776,2015-05-01,2015-05-08,8,1.065,45.376,45.341,110
1776,2015-07-11,2015-08-10,31,20.319,43.509,42.729,112
1776,2015-08-21,2015-09-25,36,64.642,41.671,40.544,116
1776,2016-02-28,2016-03-18,20,89.122,40.926,38.621,118
1776,2016-09-14,2016-10-07,24,12.859,42.764,41.907,132
1776,2016-10-31,2016-11-29,30,32.64,42.372,41.878,134
1776,2017-02-19,2017-03-30,40,58.595,43.917,42.946,136
1776,2018-03-31,2018-04-06,7,0.878,45.447,45.391,140
1776,2019-03-24,2019-03-29,6,1.24,45.331,45.243,146
1776,2019-04-26,2019-04-30,5,2.989,44.957,44.477,154
1796,1982-03-24,1982-04-17,25,121.572,266.3,263.687,5
1796,1982-04-19,1982-04-27,9,35.405,267.531,265.359,7
1796,1982-05-01,1982-05-13,13,42.001,264.989,263.687,9
1796,1983-05-02,1983-05-15,14,125.028,258.629,254.495,13
1796,1983-09-05,1983-11-23,80,2035.128,177.864,161.731,17
1796,1984-04-27,1984-05-07,11,55.238,264.31,262.852,23
1796,1984-05-10,1984-05-16,7,13.356,263.568,262.852,25
1796,1985-03-08,1985-03-23,16,71.992,261.233,258.673,27
1796,1985-03-26,1985-05-03,39,238.629,265.098,262.852,29
1796,1986-03-29,1986-08-20,145,2343.463,228.161,164.169,33
1796,1986-09-26,1986-12-24,90,3040.057,169.588,149.934,35
1796,1987-03-24,1987-03-28,5,8.821,267.776,266.958,37
1796,1987-04-08,1987-04-14,7,30.398,267.72,266.426,39
1796,1987-05-01,1987-05-06,6,17.832,266.484,265.359,41
1796,1987-05-08,1987-05-12,5,0.658,267.029,266.958,43
1796,1987-10-25,1987-12-02,39,371.291,193.783,183.78,45
1796,1987-12-04,1987-12-11,8,10.514,201.989,200.801,47
1796,1988-04-06,1988-04-11,6,6.894,270.809,270.336,49
1796,1988-04-13,1988-04-18,6,15.461,269.447,268.558,51
1796,1988-04-25,1988-05-05,11,33.733,266.975,265.891,53
1796,1988-08-10,1988-10-31,83,1135.736,189.62,178.873,55
1796,1989-04-20,1989-04-26,7,12.251,269.701,268.558,59
1796,1990-03-22,1990-03-28,7,15.535,266.984,265.891,61
1796,1990-04-09,1990-04-14,6,30.741,267.018,265.536,63
1796,1990-04-19,1990-04-30,12,35.985,268.232,266.781,65
1796,1990-09-14,1990-10-12,29,480.344,186.74,170.798,67
1796,1991-04-10,1991-04-19,10,41.158,267.955,265.192,71
1796,1991-04-24,1991-04-30,7,31.875,266.282,264.69,73
1796,1991-05-02,1991-05-12,11,28.036,265.655,264.523,75
1796,1992-03-31,1992-04-20,21,100.765,267.023,264.69,79
1796,1992-04-29,1992-05-08,10,24.314,266.336,265.359,81
1796,1993-04-20,1993-04-25,6,21.808,267.88,265.024,85
1796,1993-04-29,1993-05-05,7,11.803,268,266.781,87
1796,1993-10-11,1993-11-27,48,525.243,192.361,186.033,91
1796,1994-04-05,1994-04-15,11,62.014,266.304,261.849,97
1796,1994-04-21,1994-05-05,15,74.755,265.558,264.356,99
1796,1994-05-11,1994-05-20,10,23.097,262.787,261.181,101
1796,1994-05-23,1994-05-27,5,6.228,259.409,258.841,103
1796,1995-03-19,1995-05-06,49,174.16,267.147,264.021,107
1796,1996-04-13,1996-04-21,9,30.126,268.657,266.958,115
1796,1996-04-24,1996-04-28,5,13.604,268.344,266.603,117
1796,1997-04-16,1997-04-21,6,23.818,267.995,266.781,131
1796,1998-04-27,1998-05-01,5,10.917,268.238,266.248,137
1796,1998-10-25,1998-12-25,62,811.264,190.402,179.537,139
1796,1999-04-11,1999-04-28,18,56.278,268.587,267.491,141
1796,2001-01-15,2001-01-20,6,28.664,222.08,220.922,145
1796,2001-04-12,2001-04-25,14,41.079,268.888,267.846,149
1796,2001-11-25,2002-01-20,57,907.297,194.239,185.238,153
1796,2002-04-26,2002-09-01,129,3118.598,210.414,173.8,155
1796,2004-03-21,2004-03-31,11,56.583,264.468,262.016,159
1796,2004-04-07,2004-04-13,7,20.449,269.142,267.846,161
1796,2005-04-14,2005-05-01,18,62.27,267.896,265.891,163
1796,2007-04-02,2007-04-11,10,13.682,270.389,269.624,165
1796,2007-09-10,2007-10-27,48,638.48,190.001,178.343,167
1796,2007-11-23,2007-12-29,37,190.381,199.081,196.483,171
1796,2010-04-14,2010-04-22,9,8.441,271.066,270.513,173
1796,2010-05-02,2010-05-06,5,2.358,268.985,268.736,177
1796,2010-05-09,2010-05-16,8,21.574,263.358,261.347,179
1796,2013-04-14,2013-04-19,6,16.348,269.299,268.381,185
1796,2013-04-22,2013-04-28,7,14.363,269.142,267.846,187
1796,2014-03-25,2014-03-29,5,19.253,266.082,264.356,189
1796,2014-04-02,2014-04-06,5,10.374,269.518,267.136,191
1796,2015-04-02,2015-04-08,7,9.509,270.234,269.624,197
1796,2017-12-01,2017-12-08,8,8.961,202.183,201.079,207
1796,2017-12-24,2018-01-28,36,506.9,206.462,200.244,209
1848,1980-11-07,1980-11-14,8,107.595,220.497,209.426,2
1848,1981-02-23,1981-03-30,36,807.733,216.984,170.77,4
1848,1981-05-07,1981-05-11,5,19.486,465.534,464.36,6
1848,1981-05-14,1981-05-18,5,72.915,479.626,473.411,8
1848,1981-11-20,1981-12-16,27,340.551,157.097,139.943,12
1848,1982-02-25,1982-03-01,5,58.399,183.15,173.952,14
1848,1985-03-11,1985-04-27,48,2103.111,280.285,209.426,24
1848,1985-11-14,1985-11-18,5,31.298,215.298,209.426,26
1848,1986-02-02,1986-02-21,20,205.442,144.348,137.253,28
1848,1986-02-26,1986-03-22,25,758.808,200.13,180.313,30
1848,1986-03-26,1986-06-08,75,5598.851,350.081,286.493,32
1848,1986-08-29,1986-11-11,75,9785.422,249.433,123.063,34
1848,1987-02-15,1987-02-28,14,322.922,154.659,146.794,36
1848,1987-10-17,1987-12-19,64,1586.569,195.936,133.338,44
1848,1988-02-26,1988-04-04,39,1012.627,230.48,166.123,46
1848,1988-05-06,1988-05-10,5,28.295,463.772,461.423,48
1848,1988-05-13,1988-09-15,126,4876.185,458.004,434.756,50
1848,1990-11-16,1990-12-09,24,553.375,161.413,138.721,56
1848,1990-12-11,1990-12-16,6,57.418,135.907,134.072,58
1848,1992-12-06,1992-12-15,10,61.095,143.858,134.562,60
1848,1995-10-24,1995-10-28,5,60.407,288.304,280.132,72
1848,1995-11-21,1995-12-16,26,458.368,150.963,137.253,76
1848,1998-11-14,1998-12-09,26,728.106,159.319,133.338,82
1848,1999-11-20,1999-12-09,20,298.154,163.284,145.326,88
1848,2000-11-20,2000-11-24,5,93.011,180.166,166.123,100
1848,2000-12-04,2000-12-15,12,125.35,141.269,135.295,104
1848,2000-12-31,2001-01-16,17,186.989,127.02,119.882,106
1848,2003-12-21,2003-12-27,7,26.165,134.282,130.892,108
1848,2004-01-13,2004-01-19,7,45.981,131.451,128.69,110
1848,2005-11-06,2005-12-15,40,797.348,171.676,131.626,116
1848,2005-12-27,2006-01-14,19,249.442,124.891,116.212,118
1848,2007-03-26,2007-09-16,175,12951.741,391.713,291.386,124
1848,2007-11-20,2007-12-13,24,539.25,150.271,133.828,128
1848,2008-12-03,2008-12-09,7,45.863,151.757,143.124,134
1848,2009-02-01,2009-03-01,29,412.389,149.224,129.424,136
1848,2010-11-16,2010-12-25,40,748.001,148.495,130.647,142
1848,2011-01-11,2011-01-16,6,8.27,136.641,135.295,144
1848,2012-04-29,2012-08-16,110,2195.115,473.198,430.107,148
1848,2012-11-12,2012-12-09,28,551.998,167.337,139.699,156
1848,2013-11-15,2013-11-25,11,109.945,197.06,182.514,164
1848,2013-11-27,2013-12-07,11,170.687,154.668,140.678,166
1848,2014-11-29,2014-12-05,7,47.587,163.85,156.825,170
1848,2016-11-20,2016-12-19,30,385.105,151.679,132.36,176
1848,2017-11-14,2017-11-19,6,58.563,207.999,198.416,184
1848,2017-11-22,2017-12-16,25,312.941,154.868,137.741,186
1848,2018-11-28,2018-12-02,5,62.595,165.78,157.804,188
1851,1981-11-21,1982-01-03,44,3775.678,2156.252,2112.334,2
1851,1986-07-24,1986-08-12,20,446.653,2452.362,2427.766,6
1851,1986-08-29,1986-09-02,5,51.222,2368.665,2364.771,12
1851,1988-06-04,1988-07-29,56,1717.409,2529.598,2474.991,14
1851,1989-01-22,1989-06-17,147,7424.952,2476.012,2301.244,24
1851,2002-02-26,2002-03-10,13,226.382,2449.237,2422.493,26
1851,2002-07-04,2002-09-15,74,3200.384,2405.112,2278.687,30
1851,2008-02-19,2008-02-23,5,69.039,2417.498,2404.176,32
1851,2008-02-26,2008-03-02,6,48.128,2447.644,2442.475,34
1851,2008-05-22,2009-03-28,311,38941.538,2261.642,1884.316,38
1851,2012-05-31,2012-07-15,46,1111.632,2557.146,2494.807,40
1851,2012-12-15,2012-12-26,12,73.888,2241.709,2231.433,50
1851,2017-03-19,2017-04-06,19,414.653,2519.686,2497.072,52
1851,2017-04-12,2017-04-20,9,70.903,2578.27,2570.607,54
1863,1981-11-20,1982-01-02,44,2524.247,1664.791,1639.407,4
1863,1986-07-18,1986-10-24,99,10663.301,1895.753,1787.425,6
1863,1988-08-14,1988-08-18,5,43.303,2076.732,2070.004,12
1863,2007-11-07,2009-01-05,426,79277.062,1734.864,1511.574,18
1863,2017-03-26,2017-04-06,12,171.154,1984.412,1971.101,22
1863,2017-04-09,2017-07-17,100,5670.483,2091.674,2024.141,24
1864,1981-02-19,1981-03-31,41,446.607,108.52,93.214,2
1864,1981-04-09,1981-05-28,50,797.242,176.011,164.409,6
1864,1981-12-05,1981-12-23,19,92.523,75.934,72.419,8
1864,1982-02-04,1982-02-09,6,26.617,75.925,74.865,10
1864,1982-02-12,1982-04-14,62,1299.518,104.934,70.951,12
1864,1984-02-06,1984-02-12,7,56.218,74.096,70.951,16
1864,1984-02-19,1984-03-07,18,361.624,82.694,71.685,18
1864,1984-03-10,1984-03-19,10,103.668,115.184,106.426,20
1864,1985-02-19,1985-02-23,5,59.202,83.428,77.067,24
1864,1985-03-04,1985-04-27,55,1317.687,127.764,93.214,26
1864,1985-12-07,1985-12-23,17,57.765,76.635,73.397,28
1864,1986-01-29,1986-03-21,52,459.125,90.853,70.951,30
1864,1986-03-26,1986-06-05,72,2007.068,157.23,139.699,32
1864,1987-11-06,1987-11-17,12,63.977,113.317,103.49,40
1864,1987-11-27,1987-12-23,27,233.344,75.79,70.951,44
1864,1988-02-12,1988-04-05,54,725.095,106.104,81.226,46
1864,1988-04-08,1988-04-12,5,23.871,167.15,165.633,48
1864,1988-04-15,1988-09-29,168,2571.524,181.598,173.218,50
1864,1990-10-03,1990-10-14,12,54.058,172.075,164.899,52
1864,1990-11-16,1990-12-03,18,194.933,90.156,76.578,54
1864,1990-12-12,1990-12-17,6,40.003,73.479,71.195,58
1864,1992-12-12,1992-12-20,9,44.307,73.261,69.483,60
1864,1995-11-22,1995-12-15,24,238.748,80.747,72.907,66
1864,1997-12-15,1997-12-21,7,16.653,75.005,72.419,70
1864,1998-11-16,1998-12-12,27,364.061,82.25,71.685,72
1864,1999-11-23,1999-12-16,24,205.796,81.175,73.397,74
1864,1999-12-18,1999-12-23,6,8.669,74.498,73.397,76
1864,1999-12-26,1999-12-31,6,9.535,70.706,70.217,78
1864,2000-12-10,2000-12-15,6,22.049,77.312,74.865,84
1864,2001-01-02,2001-01-06,5,3.317,69.434,68.749,86
1864,2003-11-23,2003-12-23,31,336.161,75.788,68.504,88
1864,2004-01-06,2004-01-10,5,3.858,68.896,68.504,90
1864,2005-11-08,2005-12-16,39,542.111,85.022,69.238,96
1864,2005-12-19,2005-12-24,6,15.542,72.745,71.685,98
1864,2006-12-06,2006-12-16,11,74.453,76.533,71.439,100
1864,2006-12-18,2006-12-23,6,14.785,73.479,71.439,102
1864,2007-03-19,2007-07-12,116,4619.697,146.273,132.848,104
1864,2007-11-22,2007-12-16,25,266.397,79.651,71.929,108
1864,2007-12-19,2007-12-28,10,14.32,72.687,71.195,110
1864,2008-11-26,2008-12-09,14,162.41,78.552,71.929,114
1864,2010-11-14,2010-12-30,47,519.71,77.733,69.972,120
1864,2011-11-08,2011-11-27,20,150.205,102.732,90.523,126
1864,2012-04-08,2012-09-08,154,2371.91,180.35,169.303,134
1864,2012-11-14,2012-12-15,32,382.775,82.48,70.217,140
1864,2013-11-07,2013-11-23,17,247.319,99.072,82.939,146
1864,2014-11-30,2014-12-09,10,76.712,81.96,72.907,148
1864,2016-11-13,2016-12-20,38,359.386,83.048,73.397,156
1864,2017-03-26,2017-03-31,6,10.203,145.734,144.103,158
1864,2017-11-22,2017-12-17,26,252.552,80.041,69.483,164
1864,2018-11-25,2018-12-02,8,95.25,84.132,74.131,166
1869,1980-11-30,1980-12-22,23,168.255,119.797,115.723,2
1869,1980-12-24,1981-02-01,40,180.713,111.349,108.138,4
1869,1981-02-12,1981-03-07,24,467.656,138.476,132.848,6
1869,1981-03-12,1981-03-31,20,396.373,191.909,186.428,8
1869,1981-04-16,1981-08-26,133,5139.678,323.646,275.728,10
1869,1981-11-28,1982-01-02,36,507.716,110.782,105.692,12
1869,1982-01-17,1982-01-21,5,19.914,110.879,109.362,14
1869,1982-02-03,1982-02-10,8,130.407,114.744,106.916,16
1869,1982-02-12,1982-04-02,50,1375.79,156.987,106.916,18
1869,1985-03-12,1985-05-10,60,2450.336,218.646,163.431,20
1869,1985-05-14,1985-08-16,95,4375.539,333.694,320.746,22
1869,1985-12-29,1986-03-20,82,1268.54,126.986,106.916,24
1869,1986-04-09,1986-06-06,59,3116.234,268.198,252.976,26
1869,1987-12-01,1987-12-25,25,393.031,110.409,104.468,28
1869,1988-01-12,1988-01-19,8,23.087,111.197,109.362,30
1869,1988-01-29,1988-03-16,48,1003.757,135.341,108.138,32
1869,1988-03-18,1988-04-02,16,259.702,207.607,197.194,34
1869,1988-05-27,1988-09-08,105,4746.713,330.688,310.469,36
1869,1988-09-11,1988-09-15,5,11.247,310.469,310.469,38
1869,1988-12-13,1988-12-24,12,100.599,111.38,108.138,40
1869,1990-11-21,1990-12-18,28,485.098,118.842,106.182,42
1869,1991-11-15,1991-12-01,17,305.232,135.108,108.138,44
1869,1992-01-22,1992-02-15,25,207.764,120.117,113.031,46
1869,1992-04-15,1992-04-20,6,82.517,266.432,266.432,50
1869,1992-05-13,1992-07-21,70,1776.516,354.071,326.128,52
1869,1992-12-13,1992-12-21,9,76.661,112.434,108.138,54
1869,1993-01-12,1993-01-18,7,22.238,110.795,108.138,58
1869,1993-01-30,1993-02-14,16,84.5,126.595,122.084,60
1869,1993-03-19,1993-03-23,5,49.332,202.478,200.864,62
1869,1993-12-01,1993-12-16,16,155.61,120.968,102.022,64
1869,1993-12-27,1993-12-31,5,10.232,112.787,110.585,68
1869,1994-01-13,1994-01-17,5,16.497,110.731,110.095,72
1869,1995-11-29,1995-12-09,11,143.149,123.485,109.362,74
1869,1997-11-18,1997-12-23,36,714.586,115.77,105.692,84
1869,1998-11-23,1998-12-12,20,445.906,116.041,103.245,86
1869,1999-11-23,2000-03-19,118,1809.919,123.262,104.714,88
1869,2001-01-11,2001-01-17,7,12.822,111.843,111.319,90
1869,2003-12-04,2003-12-29,26,318.784,110.595,104.958,96
1869,2004-01-09,2004-01-18,10,72.631,106.353,102.511,98
1869,2005-11-24,2005-12-15,22,440.291,115.79,105.692,100
1869,2006-01-03,2006-01-13,11,82.876,105.247,101.288,102
1869,2006-12-09,2006-12-27,19,172.243,111.976,103.734,104
1869,2007-03-26,2007-10-07,196,20349.06,233.466,183.492,108
1869,2007-11-16,2007-12-28,43,656.119,119.398,107.16,110
1869,2009-02-12,2009-02-27,16,138.101,142.161,136.519,114
1869,2010-11-21,2011-01-01,42,625.629,114.598,102.511,116
1869,2011-01-13,2011-02-02,21,160.308,110.83,107.16,118
1869,2011-02-19,2011-02-24,6,1.899,153.848,153.645,120
1869,2011-02-26,2011-03-06,9,88.051,160.359,156.58,122
1869,2011-12-15,2011-12-22,8,60.536,112.878,105.692,126
1869,2012-06-14,2012-07-22,39,730.096,374.582,362.093,134
1869,2012-12-01,2012-12-05,5,23.986,130.109,122.329,140
1869,2013-10-10,2013-11-25,47,2795.923,136.326,105.936,144
1869,2015-12-11,2015-12-17,7,58.864,115.723,113.031,152
1869,2016-11-22,2016-12-01,10,78.696,138.231,127.955,156
1869,2016-12-27,2017-01-04,9,35.144,110.014,106.182,160
1869,2017-11-30,2017-12-16,17,92.549,125.955,117.924,162
1869,2018-11-25,2018-12-02,8,164.486,123.552,103.734,168
1872,1988-03-25,1988-04-11,18,534.833,2309.861,2293.631,2
1872,1988-05-16,1988-09-08,116,5430.765,2231.962,2053.744,4
1872,1988-09-28,1988-10-03,6,50.915,2018.573,2011.411,8
1872,1988-10-17,1989-04-15,181,29346.524,1959.924,1850.898,10
1872,2002-02-25,2002-03-31,35,969.831,2242.245,2183.309,14
1872,2002-08-21,2002-08-25,5,91.376,2122.888,2108.905,34
1872,2002-08-27,2002-09-18,23,833.876,2044.82,1983.189,36
1872,2008-02-17,2008-03-25,38,1276.804,2211.631,2141.617,52
1872,2008-05-25,2008-09-15,114,8079.434,2184.452,2002.431,58
1872,2008-09-21,2008-12-11,82,6878.118,1943.347,1898.634,60
1872,2009-01-22,2009-03-02,40,4567.816,2032.289,1996.017,62
1872,2012-05-20,2012-05-26,7,33.288,2399.365,2393.445,66
1872,2012-07-07,2012-07-11,5,51.66,2299.059,2285.934,74
1872,2012-11-05,2013-01-03,60,2562.635,1984.349,1941.929,80
1872,2013-01-14,2013-01-18,5,81.138,2032.449,2022.957,84
1872,2017-03-31,2017-04-04,5,159.579,2303.42,2290.424,92
1883,1996-02-13,1996-03-25,42,23.263,8.266,8.069,44
1883,1998-05-02,1998-06-10,40,14.179,7.488,7.007,48
1883,1998-06-12,1998-07-03,22,5.884,6.72,6.472,50
1883,2011-06-15,2011-06-21,7,0.836,6.991,6.811,72
1883,2015-08-16,2015-10-25,71,12.617,5.937,5.773,102
1883,2016-07-13,2016-07-17,5,1.549,6.082,5.942,104
1883,2016-07-20,2016-07-29,10,1.958,6.008,5.921,106
1883,2016-08-03,2016-08-16,14,3.446,5.867,5.794,108
1883,2016-09-23,2016-12-04,73,54.447,5.645,5.326,110
1883,2016-12-17,2017-01-19,34,63.14,6.01,5.667,112
1883,2017-01-29,2017-04-03,65,138.782,6.624,5.75,114
1883,2017-07-26,2017-08-08,14,2.542,5.951,5.921,116
1883,2017-10-27,2017-12-19,54,44.261,5.981,5.73,120
1883,2018-01-29,2018-02-07,10,5.192,8.02,7.655,122
1883,2018-05-16,2018-09-09,117,57.984,6.2,5.73,124
1916,1980-09-20,1980-09-24,5,43.32,400.47,390.602,16
1916,1980-09-27,1980-11-27,62,1498.915,392.459,370.044,18
1916,1980-12-05,1981-01-06,33,478.083,414.274,398.825,22
1916,1981-01-08,1981-02-10,34,962.834,404.871,390.602,24
1916,1981-05-09,1981-05-14,6,59.401,410.474,407.048,26
1916,1981-05-16,1981-05-28,13,184.604,403.569,382.379,28
1916,1981-06-28,1981-08-13,47,1422.679,376.78,341.263,30
1916,1981-09-21,1981-10-01,11,81.786,402.189,386.49,32
1916,1981-10-03,1981-12-17,76,2658.112,384.435,341.263,34
1916,1983-11-13,1983-11-22,10,176.532,403.759,390.602,38
1916,1984-11-25,1984-11-29,5,40.024,416.093,407.048,48
1916,1984-12-02,1984-12-06,5,72.706,411.159,402.936,50
1916,1986-02-01,1986-02-05,5,76.487,418.561,407.048,80
1916,1986-04-21,1986-05-01,11,104.453,414.524,398.825,84
1916,1986-07-17,1986-07-24,8,100.15,394.199,382.379,94
1916,1986-08-09,1986-08-20,12,78.107,399.167,378.268,98
1916,1986-08-23,1986-08-27,5,15.091,402.936,402.936,100
1916,1986-10-04,1986-11-04,32,383.519,402.422,394.714,104
1916,1987-11-29,1987-12-28,30,634.085,406.089,390.602,116
1916,1988-05-22,1988-07-03,43,602.438,398.825,382.379,124
1916,1988-12-04,1988-12-08,5,31.589,419.383,415.271,132
1916,1988-12-10,1989-01-03,25,368.883,414.284,402.936,134
1916,1989-01-16,1989-01-25,10,103.763,422.672,407.048,138
1916,1989-02-04,1989-02-09,6,54.726,424.865,419.383,142
1916,1989-02-11,1989-02-22,12,232.318,414.586,398.825,144
1916,1993-10-22,1993-10-29,8,82.784,405.506,402.936,196
1916,1994-05-19,1994-05-25,7,95.324,404.111,398.825,206
1916,1995-09-19,1995-09-26,8,41.126,403.964,390.602,234
1916,1997-04-19,1997-04-25,7,129.41,406.461,398.825,262
1916,1997-09-06,1997-09-25,20,366.271,389.78,370.044,264
1916,1997-10-15,1997-10-25,11,103.894,405.179,402.936,266
1916,1998-11-17,1998-11-24,8,53.892,415.271,411.16,268
1916,1998-11-27,1998-12-01,5,11.243,421.85,419.383,270
1916,1998-12-26,1998-12-30,5,48.515,420.205,415.271,274
1916,1999-02-28,1999-03-14,15,148.13,422.946,411.16,278
1916,1999-04-05,1999-04-09,5,56.862,416.916,415.271,280
1916,1999-04-13,1999-04-19,7,27.779,422.319,419.383,282
1916,1999-09-02,1999-09-08,7,43.567,400.587,394.714,286
1916,1999-09-11,1999-10-10,30,363.207,397.592,386.49,288
1916,1999-12-02,1999-12-20,19,214.765,415.488,402.936,290
1916,2000-02-09,2000-02-24,16,216.426,420.411,411.16,292
1916,2000-05-04,2000-06-28,56,1183.644,394.273,378.268,296
1916,2000-07-23,2000-08-08,17,92.42,400.518,394.714,300
1916,2000-08-14,2000-09-08,26,286.808,395.188,382.379,302
1916,2000-10-29,2000-11-07,10,43.67,413.627,411.16,310
1916,2000-12-14,2000-12-20,7,53.668,420.557,411.16,312
1916,2000-12-23,2000-12-28,6,54.927,420.754,415.271,314
1916,2001-11-04,2001-11-13,10,67.951,412.393,411.16,320
1916,2001-12-06,2001-12-26,21,143.507,420.949,415.271,324
1916,2001-12-29,2002-01-03,6,33.66,424.865,419.383,326
1916,2002-02-15,2002-02-20,6,103.822,416.642,407.048,338
1916,2002-06-15,2002-06-28,14,71.567,405.873,402.936,346
1916,2004-04-23,2004-04-28,6,15.552,421.438,419.383,350
1916,2006-04-19,2006-05-06,18,283.993,407.962,394.714,356
1916,2006-11-26,2006-12-05,10,97.188,414.86,402.936,360
1916,2007-04-27,2007-05-17,21,214.687,411.16,402.936,362
1916,2007-05-19,2007-05-28,10,54.346,411.982,407.048,364
1916,2012-02-11,2012-02-18,8,51.277,427.607,423.494,388
7313,1988-09-01,1988-11-11,72,3785.153,1757.476,1736.592,2
7313,1989-02-11,1989-05-12,91,6153.227,1594.628,1542.676,4
7313,1989-08-08,1989-10-14,68,2522.065,1797.98,1788.065,6
7313,1992-09-05,1992-10-06,32,439.24,1817.713,1803.878,8
7313,1994-10-03,1994-10-14,12,60.848,1808.773,1803.064,12
7313,1997-03-05,1997-05-22,79,13805.978,1503.43,1401.899,14
7313,1999-04-16,1999-05-28,43,1059.838,1687.369,1662.62,16
7313,2000-08-21,2000-11-04,76,5023.343,1753.432,1719.138,18
7313,2001-08-25,2001-11-25,93,6418.994,1735.099,1699.55,20
7313,2004-04-29,2004-06-12,45,2143.658,1690.8,1661.572,22
7313,2004-08-03,2004-11-24,114,7904.979,1742.222,1715.919,24
7313,2006-03-08,2006-05-22,76,5479.597,1607.651,1549.448,28
7313,2011-04-28,2011-06-05,39,2549.92,1663.914,1614.033,30
7313,2013-09-02,2013-10-16,45,1159.122,1802.038,1783.649,34
7313,2014-04-16,2014-05-25,40,2415.403,1649.08,1622.569,36
